Source,Type,Target,Weight
Duke of Gotha,Undirected,Third conspirator,1
Duke of Gotha,Undirected,Voice in shadows 1,1
Duke of Gotha,Undirected,Voice in shadows 2,1
Duke of Lutzelburg,Undirected,First conspirator,1
Duke of Lutzelburg,Undirected,Hernani,1
Duke of Lutzelburg,Undirected,One of the conspirators,1
Duke of Lutzelburg,Undirected,Second conspirator,1
Duke of Lutzelburg,Undirected,Third conspirator,1
Duke of Lutzelburg,Undirected,Voice in shadows 1,1
Duke of Lutzelburg,Undirected,Voice in shadows 2,1
First conspirator,Undirected,Hernani,1
First conspirator,Undirected,One of the conspirators,1
First conspirator,Undirected,Second conspirator,1
First conspirator,Undirected,Third conspirator,1
First conspirator,Undirected,Voice in shadows 1,1
First conspirator,Undirected,Voice in shadows 2,1
Hernani,Undirected,Mask,1
Hernani,Undirected,Mountaineer,1
Hernani,Undirected,One of the conspirators,1
Hernani,Undirected,Page,1
Hernani,Undirected,Second conspirator,1
Hernani,Undirected,Third conspirator,1
Hernani,Undirected,Voice in shadows 1,1
Hernani,Undirected,Voice in shadows 2,1
One of the conspirators,Undirected,Second conspirator,1
One of the conspirators,Undirected,Third conspirator,1
One of the conspirators,Undirected,Voice in shadows 1,1
One of the conspirators,Undirected,Voice in shadows 2,1
Second conspirator,Undirected,Third conspirator,1
Second conspirator,Undirected,Voice in shadows 1,1
Second conspirator,Undirected,Voice in shadows 2,1
Third conspirator,Undirected,Voice in shadows 1,1
Third conspirator,Undirected,Voice in shadows 2,1
Voice in shadows 1,Undirected,Voice in shadows 2,1
